-8.999999999999999667e-02,-5.380000000000000060e-02,-2.500000000000000139e-02,-2.786500000000000088e-01,3.166999999999999815e-01
-6.581945567281410892e-02,-5.247978069458206218e-02,-5.344735507049590967e-02,-1.744117089029384796e-02,1.175424140237994353e+00
-3.657132653143276707e-02,-5.664538240457236799e-03,-4.768097934392458159e-02,-2.139630256221859012e-02,3.277514140643460472e+00
-4.786638974399265445e-02,-2.188623390561828322e-02,-1.063920203942769482e-01,-2.106038623169823043e-01,2.987767770800266454e-01
-5.257717010531286900e-02,-1.948163343065897890e-01,-2.737254543118522454e-02,-4.997519713780856215e-03,2.984875492528510366e-01
-2.743385555964520522e-02,-2.104920492568164714e-01,-9.009066010773075783e-02,-2.196395238245447273e-02,3.382798628542930786e+00
-5.129176160129979289e-02,-5.254776468052945598e-02,8.888937792757692358e-02,4.646431655323275400e-01,4.471539460850576519e-01
-9.612233990453875054e-02,-5.301535664335510489e-02,-1.984808804942705396e-01,4.727597540064882864e-01,4.410511761568614020e-01
-4.675124882884619526e-02,-1.639285868044145222e-01,-2.005218220845156885e-01,-6.900265686262618825e-01,4.423115689676270224e-01
-2.742132505163911993e-02,-2.112049337888228795e-01,-9.021016175501953005e-02,-2.240293278398851340e-02,3.354326295183338580e+00
1.917530677329123967e-01,5.291240135591119831e-01,-9.239066471961415727e-02,-1.921327533005819099e-02,2.031339352589585090e+00
-1.154019100584521840e-01,-5.914723154943043841e-03,-5.251637578858669997e-02,-1.946739911320940208e-01,3.378332514919046847e+00
-5.340700913020395013e-02,-1.574304084897397982e-01,-1.894758895866721811e-03,1.467854904958403317e-01,1.868096986535327797e-01
-4.828820453109267108e-02,-1.632023053254511025e-01,-3.427002035951230013e-02,5.984726833686686981e-02,3.206994515860350781e-01
-1.151640617362333363e-01,-7.302515533652857022e-03,-9.015176080354650456e-02,-2.193165713079146817e-02,3.273276973066915119e+00
-9.266881012320882238e-02,-1.982510848263209224e-01,1.966272179543094301e-01,5.275145930806722783e-01,4.842003452355836957e-01
-1.709243721183364983e-02,-2.068131080651780251e-01,-2.353004590134236962e-01,-8.006822053805786599e-01,3.447985165238748539e+00
-4.217895942993640790e-02,-2.148527195061724626e-01,-9.493496366063791658e-02,-3.878526995158888824e-02,9.176964844491244389e-01
-9.464833667432429043e-02,-2.226759807366439359e-02,-3.544705845184153298e-02,-5.481488916144398697e-03,2.953931040673748454e-01
-9.014212283648251334e-02,-2.219451844258592960e-02,-1.155513860102920093e-01,-2.126493226352713095e-01,2.958331573382093627e-01
-2.694760211520909332e-02,-4.484550260309926734e-03,-5.261639550587686454e-02,-1.951300637445110009e-01,3.354877919009176868e+00
-4.803626408665385289e-02,-5.375346967951851601e-02,-1.084042467497672579e-01,-2.778319664990359650e-01,3.213705188872233443e-01
-4.541595892921242161e-02,-1.969672431395842749e-02,1.422391969781164334e-01,5.505151978762405918e-01,4.810181288203002614e-01
-9.446937437516539360e-02,-1.625392309301047222e-01,-3.396204971235473880e-02,-2.797421336962160887e-01,3.139130000068047766e-01
-5.164248449072707248e-02,-5.446644096072819630e-02,-2.216946249273377134e-01,4.553135116974891816e-01,4.202815291311001733e-01
-3.650255365628825993e-02,-7.126355402752895286e-03,-4.779695627083610510e-02,-2.150497287196772439e-02,3.321729256281400033e+00
-9.122201325959980456e-02,-5.306559776554946317e-02,8.698444994066201197e-02,-6.767849802989158725e-01,4.347739631879466438e-01
-2.741658291678755049e-02,-6.008405378398579480e-03,-9.020936354275688185e-02,-1.948865413974843475e-01,3.320599870308772239e+00
